1, 23.5, 5.75, 1.5708, 2, 0.5, 0.013, 4, 3.95323, 5, 0, 0, 0, 0, 0
0, 22, 6, 0, 2, 0.5, 0.013, 4, 3.94277, 5, 0, 0, 0, 0, 0

1, 23.5013, 5.75, 1.57072, 2.02617, 0.5, 0.013, 4, 3.95323, 5, 0.00387127, -1.36593e-07, -0.000253228, 0.00705147, -7.02694e-07
0, 21.9987, 6, 2.45998e-09, 2.02617, 0.5, 0.013, 4, 3.94277, 5, -0.00387127, 1.36593e-07, 1.60209e-08, -0.00705147, 7.02694e-07

1, 23.5081, 5.75, 1.57017, 2.05268, 0.5, 0.013, 4, 3.95323, 5, 0.00880613, -2.5261e-06, -0.000835663, 0.0012762, -3.65237e-06
0, 21.9919, 6, 1.48365e-07, 2.05268, 0.5, 0.013, 4, 3.94277, 5, -0.00880613, 2.5261e-06, 3.76456e-07, -0.0012762, 3.65237e-06

1, 23.5166, 5.74999, 1.56914, 2.07954, 0.5, 0.013, 4, 3.95323, 5, 0.00753569, -5.60755e-06, -0.00118087, -0.00240363, -2.4047e-06
0, 21.9834, 6.00001, 8.97891e-07, 2.07954, 0.5, 0.013, 4, 3.94277, 5, -0.00753569, 5.60755e-06, 1.15279e-06, 0.00240363, 2.4047e-06

1, 23.5231, 5.74999, 1.56785, 2.10675, 0.5, 0.013, 4, 3.95323, 5, 0.0058604, -9.05191e-06, -0.00140863, -0.000602501, -5.69153e-06
0, 21.9769, 6.00001, 2.56298e-06, 2.10675, 0.5, 0.013, 4, 3.94277, 5, -0.0058604, 9.05191e-06, 2.30721e-06, 0.000602501, 5.69153e-06

1, 23.529, 5.74997, 1.56629, 2.13432, 0.5, 0.013, 4, 3.95323, 5, 0.00620419, -1.83852e-05, -0.00171057, 0.00094874, -1.27221e-05
0, 21.971, 6.00003, 5.99284e-06, 2.13432, 0.5, 0.013, 4, 3.94277, 5, -0.00620419, 1.83852e-05, 4.8861e-06, -0.00094874, 1.27221e-05

1, 23.5357, 5.74995, 1.5644, 2.16225, 0.5, 0.013, 4, 3.95323, 5, 0.00701922, -3.22808e-05, -0.00207257, 0.000445884, -1.37389e-05
0, 21.9643, 6.00005, 1.30328e-05, 2.16225, 0.5, 0.013, 4, 3.94277, 5, -0.00701922, 3.22808e-05, 9.50181e-06, -0.000445884, 1.37389e-05

1, 23.5428, 5.74991, 1.56216, 2.19054, 0.5, 0.013, 4, 3.95323, 5, 0.00704768, -4.46823e-05, -0.00240966, -0.00026201, -1.14178e-05
0, 21.9572, 6.00009, 2.54858e-05, 2.19054, 0.5, 0.013, 4, 3.94277, 5, -0.00704768, 4.46823e-05, 1.56164e-05, 0.00026201, 1.14178e-05

1, 23.5497, 5.74986, 1.55959, 2.2192, 0.5, 0.013, 4, 3.95323, 5, 0.00678775, -5.69263e-05, -0.00271873, -0.000154009, -1.40653e-05
0, 21.9503, 6.00014, 4.47763e-05, 2.2192, 0.5, 0.013, 4, 3.94277, 5, -0.00678775, 5.69263e-05, 2.33049e-05, 0.000154009, 1.40653e-05

1, 23.5565, 5.7498, 1.55672, 2.24824, 0.5, 0.013, 4, 3.95323, 5, 0.00680303, -7.39096e-05, -0.00303347, 0.000155448, -1.98559e-05
0, 21.9435, 6.0002, 7.29912e-05, 2.24824, 0.5, 0.013, 4, 3.94277, 5, -0.00680303, 7.39096e-05, 3.36648e-05, -0.000155448, 1.98559e-05

1, 23.5634, 5.74971, 1.55352, 2.27766, 0.5, 0.013, 4, 3.95323, 5, 0.00699322, -9.56392e-05, -0.00336042, 0.000174656, -2.29175e-05
0, 21.9366, 6.00029, 0.000113277, 2.27766, 0.5, 0.013, 4, 3.94277, 5, -0.00699322, 9.56392e-05, 4.75032e-05, -0.000174656, 2.29175e-05

1, 23.5704, 5.7496, 1.55, 2.30746, 0.5, 0.013, 4, 3.95323, 5, 0.00710256, -0.000118814, -0.00368593, 4.61305e-05, -2.3337e-05
0, 21.9296, 6.0004, 0.000169172, 2.30746, 0.5, 0.013, 4, 3.94277, 5, -0.00710256, 0.000118814, 6.4871e-05, -4.61305e-05, 2.3337e-05

1, 23.5775, 5.74947, 1.54615, 2.33765, 0.5, 0.013, 4, 3.95323, 5, 0.00712059, -0.000142801, -0.00400399, 1.20508e-05, -2.5071e-05
0, 21.9225, 6.00053, 0.000244245, 2.33765, 0.5, 0.013, 4, 3.94277, 5, -0.00712059, 0.000142801, 8.59423e-05, -1.20508e-05, 2.5071e-05

1, 23.5847, 5.74932, 1.54199, 2.36824, 0.5, 0.013, 4, 3.95323, 5, 0.00715643, -0.000169701, -0.00431902, 6.42288e-05, -2.89227e-05
0, 21.9153, 6.00068, 0.000342556, 2.36824, 0.5, 0.013, 4, 3.94277, 5, -0.00715643, 0.000169701, 0.000111514, -6.42288e-05, 2.89227e-05

1, 23.5919, 5.74913, 1.53752, 2.39923, 0.5, 0.013, 4, 3.95323, 5, 0.00724131, -0.000200589, -0.00463434, 9.68909e-05, -3.26587e-05
0, 21.9081, 6.00087, 0.00046909, 2.39923, 0.5, 0.013, 4, 3.94277, 5, -0.00724131, 0.000200589, 0.000142519, -9.68909e-05, 3.26587e-05

1, 23.5992, 5.74891, 1.53272, 2.43062, 0.5, 0.013, 4, 3.95323, 5, 0.00733452, -0.000234572, -0.00494846, 8.49292e-05, -3.51451e-05
0, 21.9008, 6.00109, 0.000629613, 2.43062, 0.5, 0.013, 4, 3.94277, 5, -0.00733452, 0.000234572, 0.000179574, -8.49292e-05, 3.51451e-05

1, 23.6065, 5.74866, 1.52762, 2.46243, 0.5, 0.013, 4, 3.95323, 5, 0.00741013, -0.000270809, -0.00525905, 6.88957e-05, -3.74136e-05
0, 21.8935, 6.00134, 0.000830421, 2.46243, 0.5, 0.013, 4, 3.94277, 5, -0.00741013, 0.000270809, 0.000223186, -6.88957e-05, 3.74136e-05

1, 23.614, 5.74837, 1.52221, 2.49465, 0.5, 0.013, 4, 3.95323, 5, 0.0074793, -0.000309686, -0.00556579, 7.24344e-05, -4.04881e-05
0, 21.886, 6.00163, 0.00107842, 2.49465, 0.5, 0.013, 4, 3.94277, 5, -0.0074793, 0.000309686, 0.000274114, -7.24344e-05, 4.04881e-05

1, 23.6215, 5.74804, 1.51649, 2.52729, 0.5, 0.013, 4, 3.95323, 5, 0.00755773, -0.000351966, -0.00586935, 8.41428e-05, -4.40892e-05
0, 21.8785, 6.00196, 0.00138142, 2.52729, 0.5, 0.013, 4, 3.94277, 5, -0.00755773, 0.000351966, 0.000333352, -8.41428e-05, 4.40892e-05

1, 23.6291, 5.74767, 1.51047, 2.56036, 0.5, 0.013, 4, 3.95323, 5, 0.00764508, -0.00039779, -0.00616975, 8.89753e-05, -4.74911e-05
0, 21.8709, 6.00233, 0.00174823, 2.56036, 0.5, 0.013, 4, 3.94277, 5, -0.00764508, 0.00039779, 0.000401903, -8.89753e-05, 4.74911e-05

1, 23.6368, 5.74724, 1.50415, 2.59386, 0.5, 0.013, 4, 3.95323, 5, 0.00773333, -0.000446837, -0.00646636, 8.7009e-05, -5.05794e-05
0, 21.8632, 6.00276, 0.00218864, 2.59386, 0.5, 0.013, 4, 3.94277, 5, -0.00773333, 0.000446837, 0.000480695, -8.7009e-05, 5.05794e-05

